,video_id,video_views,video_likes,video_comments,video_duration
9552,Rbzy67Cs2xs,51342,360,16,PT3M2S
9553,R0ScMs6_I8s,843794,8297,1144,PT5M44S
9554,FWKxkNZToAI,134031,1386,142,PT5M47S
9555,DFDpTNucDpU,195976,2051,114,PT3M49S
9556,4VDoy2-1M0s,55712,493,23,PT3M5S
9557,qeV5DWLtwB0,412776,6022,315,PT5M54S
9558,dYMG4byo5Ic,390183,3501,647,PT3M10S
9559,bPCwpYqrZto,209499,1797,112,PT1M
9560,H2Ew-rSGVp4,609682,4933,1003,PT3M35S
9561,eay_oHaro7A,238468,2314,121,PT4M6S
9562,Te3VN372_HQ,97975,1015,66,PT3M7S
9563,SiUV5jmfYEU,372355,5759,249,PT3M58S
9564,Eh_GFkdxwbQ,9153149,123578,17012,PT7M32S
9565,42PxFSnswFg,193765,2176,93,PT1M4S
9566,dsvK2l3b_fE,1721433,11612,5578,PT9M2S
9567,fhLoBheK-7Y,612110,3586,381,PT5M8S
9568,HDV8OKR4KqQ,359103,5364,212,PT2M46S
9569,66hfGaAVloU,2205071,13229,6467,PT9M53S
9570,3vBGChYCH8M,189686,1126,111,PT5M26S
9571,-1VZGUJ8GtY,600476,9156,809,PT2M28S
9572,n3B2qC4tigE,329255,3235,198,PT4M54S
9573,ngoJnWmUXns,56820,523,53,PT2M52S
9574,kvPENRMvsWg,121689,1218,110,PT6M21S
9575,bIZQaEVuATQ,153134,2460,189,PT6M40S
9576,SyVibLyN3y8,316506,3200,239,PT4M7S
9577,M13SFJPnL38,57144,460,15,PT35S
9578,Kz6wp-LsJsk,99533,1070,48,PT2M52S
9579,A1hnskoVXgc,148234,2680,128,PT5M3S
9580,5RPNZ0YlGNk,222909,4175,226,PT3M17S
9581,jtjCYkKsouk,324643,3550,836,PT4M48S
9582,KJxg_ciwh5g,126917,1102,84,PT2M50S
9583,r4givoTlfVU,69271,516,100,PT3M50S
9584,U0qMa7xvKSc,192975,1912,143,PT2M44S
9585,TvI8mBeKPQ4,977831,7162,2227,PT3M46S
9586,tZqmLvNvoNk,265490,3476,774,PT3M55S
9587,mxmwyAtI2GY,520809,5184,298,PT5M5S
9588,_TFiqsGUSl0,61283,381,44,PT4M22S
9589,WRxe-3tb1v0,123476,1793,372,PT2M21S
9590,HD2f-USPvuo,87169,945,45,PT3M53S
9591,GR0trby8f6I,80607,730,44,PT20S
9592,kza90QwFyLE,226316,2515,205,PT1M30S
9593,VH-F4WmUVEw,237998,3369,432,PT30S
9594,gCN-vetvGLQ,87480,1377,71,PT4M32S
9595,Zc1yPqsuUsQ,79242,895,63,PT3M36S
9596,1zcZDUJSduI,118824,858,102,PT4M3S
9597,fNpj3xQWQE4,364895,3618,1428,PT5M23S
9598,SkKHo7HBSoU,407702,8533,196,PT3M32S
9599,DovfvaJgaRg,45414,321,19,PT2M29S
9600,BU5TTjTQhqw,128332,993,72,PT4M4S
9601,AymS2YlNUK0,670551,7020,1847,PT2M59S
9602,-0mw0jJX9Ws,787061,7632,680,PT4M5S
9603,Xn5LHWXrdh4,399353,3706,1132,PT4M42S
9604,LFNXwR8ss8U,243088,4325,206,PT4M21S
9605,yB_Gnua8wfs,130579,1160,37,PT1M56S
9606,hG-rKleDx5E,109928,1584,23,PT59S
9607,QlGWloBlIIY,168268,2935,134,PT3M21S
9608,AwztEUiYZY0,113454,1544,123,PT3M10S
9609,5sI8ZwbeFS0,177793,3293,83,PT3M2S
9610,50WvpM_ehFE,215424,1822,108,PT2M10S
9611,4x34rccWa1o,276048,1961,187,PT4M32S
9612,p7RaPfxcL2w,125759,1733,74,PT2M57S
9613,1wI75LQRMXg,50206,914,23,PT2M10S
9614,iCq6rrXVcfk,240497,1711,163,PT6M
9615,0fe72iEEloo,142179,1669,91,PT26S
9616,-YY2zlhYETs,2816651,29998,1147,PT5M38S
9617,jqOe3TaXVzw,325180,3343,256,PT2M52S
9618,gEyTvF1KZ0c,602865,5894,369,PT5M45S
9619,OA4eowAQiGg,349096,5136,240,PT6M4S
9620,DBHl6-1y29g,1078760,9420,277,PT6M6S
9621,6VPgZdxo0og,76747,1132,65,PT2M24S
9622,T9kTAd7hfVg,1008239,9186,1726,PT2M22S
9623,l6cLX9aTjQc,4017544,73846,4567,PT6M34S
9624,kJmyjSv1Iiw,273012,6043,263,PT4M56S
9625,hNArEpcvjwM,387576,4356,286,PT2M40S
9626,bvGWhcptxO0,751156,4992,1746,PT7M23S
9627,Zzyd9TKDj0E,615389,5925,931,PT5M3S
9628,8oNzSOeyXZ0,190515,2659,74,PT1M14S
9629,7tgM6ixi1hc,244794,1488,109,PT3M55S
9630,V2ND2suEhSE,199848,1962,157,PT3M6S
9631,rBrgVOcAVlw,1218384,10875,1875,PT5M3S
9632,oFWNh7PyjJM,189780,726,62,PT1M13S
9633,m8o1DC_5hn4,119205,786,774,PT3M14S
9634,inWuUdEpfzU,176075,1100,273,PT6M14S
9635,cUzzDt28hko,215564,2213,346,PT2M39S
9636,Q7FXdQBAl5k,216029,1630,99,PT2M53S
9637,MXqWbYqj2zE,71308,612,24,PT3M16S
9638,0gX9fzLrE-o,51637,404,17,PT2M25S
9639,-xU2V2jye0k,225054,1797,93,PT2M18S
9640,oDwRkzJPkSA,838043,14607,563,PT2M5S
9641,w38cLPaZ7nA,178207,2989,427,PT31S
9642,u6KW7L1Vqgk,796197,7316,1125,PT4M13S
9643,qygwYijidCQ,86082,754,32,PT1M18S
9644,nQNb__Ar7vQ,177324,1550,162,PT3M4S
9645,MurxHXFDPvw,376494,4015,656,PT5M41S
9646,HepWgbh4GhY,5636515,52994,2182,PT3M19S
9647,75szwX09pg8,3392138,47089,2175,PT5M30S
9648,5eUW3JmoG_A,600385,8676,297,PT5M51S
9649,M4xQeFMtG4E,296444,4428,200,PT3M13S
9650,0By7z3-CXMo,195222,2243,165,PT4M37S
9651,nhfbJARbAlM,188614,1722,114,PT5M45S
9652,UTrXzg8ELmw,281297,1789,110,PT1M55S
9653,O4txobgrUYs,221419,2178,216,PT4M17S
9654,BbqRX0-M9VQ,299441,2634,153,PT4M35S
9655,ArbLG2dcjUg,74256,620,28,PT1M41S
9656,8MQJWuuP99E,103023,985,54,PT30S
9657,6OidIHFqukU,186786,2391,80,PT3M5S
9658,N-TjVppMrnY,75838,1120,40,PT2M4S
9659,aI1-9l9dntQ,175290,1965,103,PT4M42S
9660,yiFf8C5GSkA,2249948,16013,1290,PT2M19S
9661,muBZk76UuRk,316921,4212,176,PT2M47S
9662,dLCrZfH0Yh8,76738,569,33,PT1M30S
9663,YNgU4BtWQuU,645803,11153,295,PT44S
9664,IXfaxA36qx8,373523,4320,159,PT1M53S
9665,DSZk2YvOa4g,1008665,11806,543,PT2M26S
9666,CyYbVgbbKbs,201269,2198,231,PT5M41S
9667,425T7Pn3fy4,284671,3258,144,PT2M50S
9668,zHWTupulo_4,312865,3229,247,PT2M50S
9669,4w5cUs58yIE,129346,1788,48,PT25S
9670,nLSqdn6MWsI,118339,1300,109,PT4M39S
9671,aAYEgf2It2c,2449949,28935,4136,PT4M45S
9672,W8lRK4VQ3n8,151528,2123,307,PT2M
9673,MM8B86-L84Y,570823,4362,447,PT5M47S
9674,LjyjyC_xkxg,161596,1939,246,PT1M15S
9675,1Rmk8Z3_4BA,56545,598,29,PT3M32S
9676,ey52xSGQ7SA,1106108,28726,1026,PT1M41S
9677,a4YIk5tky1g,189865,2976,117,PT1M51S
9678,e0eE7ECpeFs,215053,1920,198,PT5M26S
9679,fTnlm2cEyQU,767113,7323,1290,PT3M33S
9680,d-JkBR9F0ts,207450,1746,92,PT4M40S
9681,Zpvf3JtIJq0,234126,1297,162,PT2M21S
9682,HiSAGGIp5ME,208829,1775,158,PT2M1S
9683,2hCg7Vf0D-M,130046,1192,49,PT2M54S
9684,2ATyuLUVRsc,294480,4157,184,PT2M18S
9685,0zgdNLIc_fo,144143,2162,49,PT1M27S
9686,bcpL9b6Efvc,169559,1845,128,PT2M11S
9687,SDGgn2TaKKk,604404,7584,1099,PT5M16S
9688,37-pPk0bJ-o,269519,4049,370,PT2M32S
9689,LfSuZL1VwZk,132106,1072,28,PT1M54S
9690,Ij9lJdT5xU0,108978,1106,40,PT55S
9691,HfUXUqxJctk,380344,4093,1685,PT6M35S
9692,6lFw-tpQPLA,336618,4859,230,PT2M36S
9693,K0BHnG-bpjU,100779,1513,48,PT1M42S
9694,wvmK-b0ISWg,142976,1482,221,PT2M37S
9695,wgW2KLJayxI,664344,6474,1557,PT2M27S
9696,Kr8goZhAXMM,293689,4163,173,PT2M36S
9697,GbpCKIcUyGA,801325,5696,321,PT3M7S
9698,GRv7pEnTwUc,327439,2378,189,PT4M4S
9699,2ieBSDFVuWs,380701,3276,274,PT7M20S
9700,2ZdivKBpMqY,647716,7188,629,PT6M8S
9701,yNc_q4eG5hA,127912,1205,54,PT2M38S
9702,clOwTqLHUmM,491318,4430,481,PT2M23S
9703,af_ZsDjz3Rk,934977,6323,961,PT4M10S
9704,rD_Q08d_rxk,1016002,4481,1355,PT4M15S
9705,dM3X5-_seXI,110546,1293,48,PT1M8S
9706,YSyOsPiD-SY,145476,1786,194,PT1M26S
9707,VWhq43Iy23s,139734,1274,59,PT5M47S
9708,Mmnszz0VtxQ,122564,1285,408,PT1M41S
9709,CTP17rWuUMo,1944365,19080,7323,PT5M14S
9710,npiaKngB8K0,654045,6085,523,PT4M32S
9711,VDcJDE_5DJU,431920,5191,304,PT3M33S
9712,yWtxeyCATxY,1986025,21855,1421,PT6M1S
9713,pYsRbHk1ol8,220981,1821,164,PT5M10S
9714,_qjAQhsAu28,135066,2097,136,PT5M55S
9715,YjQQFsEbpvo,90637,1051,35,PT46S
9716,RgeWOUwW2sw,68942,1114,75,PT1M13S
9717,8nZWWYtDucw,221614,2507,527,PT3M40S
9718,aMw03Y2ybLo,401698,4345,238,PT6M12S
9719,8gErxiV5QXQ,153453,1395,71,PT45S
9720,ssDReloRxnM,4519596,45129,1508,PT1M50S
9721,c5z6wBDdN7I,387246,5942,242,PT5M19S
9722,DE5E5cDhNE4,4117086,45435,1402,PT6M8S
9723,6VG1fmNprGg,1430398,11715,1573,PT6M8S
9724,-ZdmBtA2KZs,1473053,12887,411,PT3M36S
9725,O2LNUOelJx4,543275,4759,307,PT7M12S
9726,N0kRo-X6gNM,145071,1084,110,PT2M4S
9727,qOy43j7oP8w,90807,941,49,PT45S
9728,XXom9FLygzQ,420859,4378,242,PT3M12S
9729,UGGHbfad-Nc,412097,11866,376,PT3M45S
9730,SpA49ZgOeAM,146271,1599,144,PT2M35S
9731,Cra47Pdok2g,2414392,18724,2868,PT5M51S
9732,9rIgFhRRxyc,380711,2969,166,PT1M22S
9733,1KjamWLWnDA,244980,2263,201,PT2M25S
9734,_1jBxr_ya0c,66348,962,118,PT1M15S
9735,rl8YZlgcfzQ,189981,2025,115,PT3M55S
9736,cnRPgVL0jCM,277351,2318,241,PT3M18S
9737,ZFvLqV8C5y0,174108,2235,132,PT2M34S
9738,Xdb4R66vSp8,432358,3479,355,PT2M41S
9739,WV047z1fAIs,124385,1414,601,PT1M11S
9740,WA91iPQYeEE,70439,400,12,PT37S
9741,QOI1XoDeOSA,62183,614,329,PT2M35S
9742,NlqqPoEmtRE,125858,985,143,PT3M50S
9743,Bi8Wcos55Rs,812642,5765,489,PT4M33S
9744,BTZmgG9fkx8,324319,2972,326,PT2M23S
9745,A8e3f0Ua5zE,226317,2158,183,PT5M20S
9746,KViLILyV03w,157973,1840,786,PT1M33S
9747,u4hPR6fUPkg,243624,1529,116,PT54S
9748,hvRU_Y2VWAg,1046153,9197,1493,PT6M31S
9749,WSa0wLNxXwc,168949,1715,440,PT3M55S
9750,UQ6-uVGEDxU,506185,3119,236,PT2M54S
9751,UAd-D6tjVzY,174446,1484,110,PT4M24S
9752,OwzVk9TPKzQ,1110997,19706,2292,PT2M1S
9753,DzT8P7YopZg,128958,1489,204,PT3M53S
9754,XupFeyw5W_w,121299,855,39,PT2M
9755,QQYn-s_eHNU,156228,2477,94,PT3M48S
9756,BLixumdqGAI,129343,1059,75,PT5M43S
9757,oe9tpTZIceY,1556018,18705,764,PT3M39S
9758,lnKJiixfa00,506638,3239,201,PT5M51S
9759,Ux_9LGQHeM8,139243,1554,109,PT31S
9760,NZAiTDr05jo,318247,2772,31,PT1M19S
9761,GMuGh07_Mo0,239391,2721,184,PT6M32S
9762,4pMJdpYaqoo,185452,1334,83,PT3M56S
9763,X9CxxadKT6g,36501,717,45,PT1M44S
9764,uK-5nFvFfuI,212119,7123,262,PT1M39S
9765,rnHg4NWnpZI,335499,3272,1195,PT6M32S
9766,jNNra_hzLwM,113639,1681,92,PT39S
9767,aMTGpcASAHw,216058,3215,434,PT2M33S
9768,qP433ek0Z14,382376,3220,623,PT1M39S
9769,geNduz_Cjh8,189737,1999,178,PT5M18S
9770,69l15CZ-ZCY,645308,8364,574,PT5M21S
9771,3lGqVvuBCAs,356130,3103,328,PT2M15S
9772,0HdwRSipKlQ,236653,2738,241,PT4M24S
9773,0DTNxieH_-c,1147787,8091,1047,PT3M54S
9774,pRb6Ztzo1Aw,1363069,13334,1336,PT5M9S
9775,NalhsVGno88,542930,9078,735,PT1M4S
9776,hNcdYvxLQ7Q,168351,2886,76,PT1M53S
9777,ZmT6MQb6t1M,218300,4241,190,PT3M7S
9778,Vu__sFrtFfY,62718,539,43,PT4M5S
9779,UsBgwf-UlTc,168503,3415,460,PT4M20S
9780,NJIllWIRx-M,1331498,15022,3658,PT6M8S
9781,AhM4vIY7QyQ,116167,925,109,PT3M46S
9782,hYd0KDx2xbw,123200,1679,118,PT2M8S
9783,GZzTTzVz3vk,305096,3464,54,PT1M1S
9784,oQnWkpM2HJI,5820744,73709,3010,PT9M2S
9785,dz2gZDnWl6Q,375283,4371,363,PT3M8S
9786,_iQCq_Bdlr8,885947,9535,1260,PT5M59S
9787,IJW5p0kSINs,1077494,24037,589,PT4M5S
9788,97owvXrF0IU,154016,1427,80,PT5M18S
9789,oKAJcrNcKk0,54032,1004,393,PT1M52S
9790,seMfEnsgA3Y,112858,1162,42,PT1M10S
9791,ijjsjCv6k7w,1526016,11400,2426,PT5M49S
9792,euCGw71nlgY,1198124,10564,897,PT5M4S
9793,V2j5DjWKhYQ,1111278,8729,915,PT3M59S
9794,TaONyIgS9vk,61379,578,41,PT2M26S
9795,33VRygOXVTM,286407,2203,187,PT5M20S
9796,ziwxEmU_D18,159626,1767,107,PT59S
9797,u6mwlHnb39Y,188802,2626,130,PT2M21S
9798,gbLbso_YGGg,232620,2823,205,PT2M35S
9799,_5XevkcT2kI,811772,8319,456,PT3M20S
9800,_3FwME3nqSM,63293,528,19,PT55S
9801,F-PwYeYIyYI,344459,2920,208,PT6M17S
9802,EZz0fLBNDvg,312617,3052,190,PT5M42S
9803,TY0MioKvvjQ,223017,3778,216,PT2M29S
9804,xNz8BBODO2k,112008,1222,67,PT1M40S
9805,qTQMi-CBcMg,406237,5306,510,PT5M42S
9806,bP3-M-JkweE,105230,1028,91,PT4M31S
9807,nPATU4Bz9fw,1454772,10894,1464,PT3M3S
9808,NDvCeYxhkvw,114387,808,202,PT1M52S
9809,G-H_jRLyZD0,468951,2047,83,PT1M15S
9810,Bjp-ocbzefQ,223965,1742,78,PT1M52S
9811,B2p6mmaWDb0,212654,2272,209,PT2M40S
9812,4AlLMBu2zIY,183894,1562,48,PT1M29S
9813,0M84nyYjFxI,185215,2167,66,PT2M33S
9814,kTL-IL4qZFM,839378,12223,2352,PT5M39S
9815,g93pppf1qsM,277733,3341,297,PT2M44S
9816,WuUcpIsf6yU,136369,1159,65,PT3M17S
9817,zSN1eKu8Vzc,369957,3773,190,PT2M43S
9818,nIZ_eq0vLfc,1158228,19356,1045,PT3M38S
9819,i9nhny0GuTs,1587543,10728,2009,PT5M28S
9820,bLQX3NAKsD0,124214,1242,53,PT35S
9821,i8gHN3L0djw,284399,6438,408,PT33S
9822,L0dPrXdjaR8,242364,2108,251,PT1M37S
9823,3h0s6jW8ZNY,397985,6412,680,PT2M25S
9824,pVSC37QT7HM,71392,861,32,PT1M26S
9825,kwUvnd-_y3U,182037,2838,148,PT3M33S
9826,cN6wt-2wg1o,68471,772,50,PT3M43S
9827,_InkNUe1y6Y,59730,319,130,PT1M51S
9828,Jv7d8EXxtqs,579329,8186,1230,PT3M5S
9829,Fg8xJew_4Es,61882,503,12,PT1M27S
9830,ER4b2jcuwBg,354209,3188,408,PT1M59S
9831,4h6BXGkgkgE,584878,5073,370,PT3M15S
9832,ZH6-hz4WuG8,68920,1435,144,PT44S
9833,whQxsUh_Z9g,140722,1573,92,PT47S
9834,aUFw7MgPywc,263736,2500,151,PT2M48S
9835,PKFzRl2qH8Y,264166,3464,284,PT2M25S
9836,GdLonyJTSU0,139772,1985,111,PT1M44S
9837,wi6qRROsp1o,434398,3602,202,PT3M46S
9838,rAelH-CM86w,475587,4926,403,PT3M30S
9839,oPFP77fCQJs,197575,1509,88,PT2M18S
9840,gdzsdaTmvKE,1481817,11482,1152,PT5M39S
9841,V75WNxQRDTY,143950,1367,53,PT1M30S
9842,OzzJZoaAefo,842864,8527,1243,PT3M56S
9843,N_2t62fLBjY,58465,1167,72,PT2M17S
9844,dNdZk7gB1h0,196267,3054,160,PT3M40S
9845,Pp7Z0ogH9FI,148165,1724,66,PT2M22S
9846,n5BBZG3wBK4,112596,1404,36,PT58S
9847,luJceOt47UM,135778,1233,134,PT7M34S
9848,kSlH8xgPKrY,174474,1249,54,PT1M59S
9849,daaEAzEx9u8,193878,1780,126,PT1M34S
9850,Y_nDxTVRVRQ,194759,1968,141,PT1M36S
9851,A8ikF6Kjg3s,325931,7702,220,PT4M59S
9852,A1_hJ2wvO8Y,111328,853,23,PT1M55S
9853,aPS1H-GVU6A,767821,4804,324,PT4M42S
9854,aQYP6RF991A,126435,1526,150,PT1M52S
9855,YLio47AbHAM,301241,3282,200,PT2M26S
9856,Q0RYtqbSR3Q,158002,1669,76,PT1M37S
9857,NEWbw-_13Jc,232054,3030,211,PT3M10S
9858,9cKYm7C2-3M,304947,2923,78,PT2M19S
9859,2j1T68toEbA,698200,6533,204,PT5M41S
9860,5K-Lyq4kLLQ,685256,7646,2748,PT1M33S
9861,39mu-QTgpgo,136648,1749,105,PT2M6S
9862,tzB_wdXLEz8,57639,339,35,PT2M3S
9863,m3P_mFsIdWA,996837,8680,619,PT5M6S
9864,NNITrjfLsyc,54752,401,34,PT1M37S
9865,FfUjInD7h6I,109619,1297,84,PT3M39S
9866,6FeRyh8I8yo,51683,290,33,PT1M8S
9867,ehLzo8UoU4w,121392,2556,274,PT1M26S
9868,nWwFbQRPGGw,370637,4476,344,PT3M4S
9869,dV-5HS3MXzY,295107,3910,171,PT2M5S
9870,7ZX8HS0AedM,356097,4911,300,PT1M47S
9871,xdE47tMC5Aw,142408,1464,48,PT2M2S
9872,hxcuhdIeO6M,409549,4806,468,PT3M10S
9873,eYcYV0FQiFw,850139,10037,1339,PT5M44S
9874,60W1_aQW0bA,334010,5786,99,PT1M38S
9875,R7SYxx5_chY,216691,10401,588,PT2M54S
9876,e1-g_nZ3dXQ,44026,1069,69,PT2M21S
9877,aBZcsrFIcik,71797,652,24,PT1M42S
9878,k7iyK7vMuGc,137913,1843,114,PT2M16S
9879,f9WwC8Olc6A,387355,4449,434,PT1M59S
9880,yHe_1lOJYN0,319851,3386,191,PT3M47S
9881,pQCSNjQYy_4,68333,786,13,PT1M27S
9882,p3_EKmdmxg8,228273,2617,172,PT1M26S
9883,LmCJIBsQjOY,371033,3527,1325,PT4M51S
9884,FeNeiWZNZwM,2254703,20102,3451,PT3M45S
9885,1WbhLl6a3kc,142335,782,79,PT1M47S
9886,hgrw0F-hhqo,166269,2784,108,PT2M29S
9887,8mEGra8kGqU,167561,2176,1275,PT1M56S
9888,5dFZIy-CjL8,77809,1163,88,PT1M37S
9889,oadd9VufzJc,163839,4041,250,PT1M45S
9890,63bD-BDSlic,47450,695,34,PT1M22S
9891,kUYKIKaFIEc,234989,2445,244,PT5M5S
9892,dLW26ETbEns,686111,5027,347,PT3M14S
9893,hYjmmdE0VBM,185899,2621,52,PT1M23S
9894,gH0hFAF8h7U,509226,5881,357,PT3M27S
9895,Q05pU1NnpD0,360946,2110,115,PT2M42S
9896,AAyvh4LMUCI,127190,1938,71,PT1M42S
9897,3m50EE8jeZA,1156021,8132,673,PT4M22S
9898,2B9PUiVL0cc,492598,4718,227,PT1M30S
9899,rLfNWvQkVzU,1669116,8499,349,PT1M28S
9900,w_5n1sn2vTQ,94370,889,47,PT1M39S
9901,MGeYv92q2lA,154895,1738,163,PT3M
9902,M6c1SfIQ9qE,388955,4339,243,PT3M13S
9903,FDAdyY-dfYI,250576,2630,126,PT7M17S
9904,1l0V9Sri-Hw,1438113,15529,2009,PT3M45S
9905,YPko7Bu_yAI,133612,1461,102,PT2M20S
9906,SIRbUA2g0LQ,161899,1232,38,PT2M
9907,SI1FfxpMyeY,658614,4525,248,PT9M10S
9908,0YE2ZOtjER8,245004,3253,85,PT4M55S
9909,maQXOSOrseY,742390,6753,197,PT2M25S
9910,e-1OddwJuH0,334272,2474,273,PT3M3S
9911,Ze4DQAzlzRA,2002063,21021,2219,PT5M26S
9912,9j4E3Rzk6YE,210483,3018,156,PT4M19S
9913,iuAJrxJpVBQ,119705,833,45,PT3M19S
9914,FN8g1gCs4qQ,200824,3143,74,PT1M45S
9915,CWtby5WqHdM,713474,8869,837,PT3M50S
9916,zPwxmpUcBnA,252239,3282,73,PT1M55S
9917,nneGVIiKSYs,351242,4042,228,PT3M2S
9918,_M-AnFs7E_4,218531,1825,119,PT9M54S
9919,BqVrpFXXdB0,1237853,13305,983,PT6M5S
9920,faXLfQABEiQ,1942882,28553,2797,PT9M13S
9921,pQ63YzAcECY,279097,4602,119,PT2M3S
9922,hJXEdgY_r50,366460,3149,323,PT2M11S
9923,ZXNah-d5_rc,545105,6732,507,PT1M28S
9924,TkWUfr-W724,520485,5728,205,PT2M14S
9925,Eh4Kw2uEdeg,152832,1369,47,PT59S
9926,kTQhTl_xKJQ,745998,5469,183,PT2M40S
9927,m9Md78SJO6s,318372,5247,235,PT2M59S
9928,XEdb0EhXT5c,216355,2869,104,PT3M38S
9929,O7rWXURt6PI,2052833,19417,5810,PT7M18S
9930,96Ivji-ph4A,4679034,49061,6622,PT8M6S
9931,pVhap6mxjW4,2232438,31591,1393,PT3M53S
9932,UJscwv2kSzk,190404,1817,123,PT6M3S
9933,CfZE56E0Uts,1362680,15062,938,PT7M3S
9934,TZPdUIHk4rY,217135,3577,183,PT4M19S
9935,QDRXgDDR-oM,381698,9029,218,PT3M7S
9936,X1WtkwWsQyA,246708,3999,218,PT4M8S
9937,TZe3oavADVw,1248766,11079,736,PT1M56S
9938,Re1TnXTpf4I,924122,17066,777,PT4M30S
9939,PwNbstTE_9Y,984192,17791,505,PT2M59S
9940,Jtu8WHStblg,392227,5734,401,PT4M9S
9941,79TWhybPXOE,182740,1464,139,PT5M45S
9942,pSFJh8lTNkU,369774,3440,150,PT1M37S
9943,YdVBRZUegRs,159926,2482,162,PT2M59S
9944,FBjbmm56zEs,203015,1789,97,PT2M4S
9945,CWyiPVTjr9U,201022,2273,176,PT7M3S
9946,1AWywH4OxcE,1697665,13699,1189,PT4M32S
9947,OFdxj59Vxvc,443527,5423,222,PT1M46S
9948,Afb-nWeKakg,1577149,13845,1990,PT9M43S
9949,uvKwSTJ2LlE,206338,2353,63,PT2M31S
9950,DsRvw2zJ8XY,134378,1432,430,PT6M4S
9951,ARIABA-0vTg,558017,5238,361,PT4M42S
9952,bU-Cl-PgoWw,134422,1566,193,PT4M53S
9953,tcXd3YohSFE,295446,3236,179,PT3M29S
9954,gbySfGzno4U,442387,4270,201,PT4M25S
9955,ejvWEuMoNVw,192246,1860,63,PT3M25S
9956,EqbtPIQR3B0,247034,1926,160,PT7M12S
9957,1xDiZV2qwyU,295741,5954,320,PT1M54S
9958,8Zu6CGJjrrQ,332336,3920,153,PT2M52S
9959,x056ioqqn8A,6642957,65164,4801,PT5M8S
9960,OVRf0qnHkbQ,246780,4063,159,PT2M41S
9961,jp2ggZ7s4OI,1098870,11678,871,PT3M26S
9962,gEN0otagCF8,137333,608,44,PT1M43S
9963,lJ5M01t2eeo,312127,4009,504,PT4M43S
9964,8IXVMMNrGwY,173819,2197,128,PT4M20S
9965,v5fc53M4QE8,662276,4339,368,PT7M46S
9966,kLrnafjF-c4,624748,4488,319,PT4M6S
9967,jq_OYw1X3CE,95306,1122,71,PT6M56S
9968,h6rGJoQ7TZI,148005,2086,153,PT1M1S
9969,-X0ZSsoxzSs,239077,2017,180,PT6M50S
9970,AfeTuFx8mpA,652341,7968,378,PT3M6S
9971,tOr5TqTSc6A,180651,1285,401,PT7M8S
9972,eoR6gmaZ2FI,479658,3929,190,PT5M6S
9973,dLRTVjlPDSQ,591096,9406,430,PT4M9S
9974,YI5l5ltMl8g,6489312,64246,2614,PT8M37S
9975,A-Tbq2ja8F8,135048,2087,158,PT5M29S
9976,lfF16C6hTgI,150458,4866,266,PT1M59S
9977,W3dT4vTIa7M,665206,5943,1254,PT9M3S
9978,e390alJS5ys,327311,3242,180,PT4M16S
9979,_q33sHC_tYc,1008883,10231,1535,PT4M41S
9980,TT6A0tsxTyc,176269,2116,170,PT2M21S
9981,AQzNkt-DT8w,123113,1352,133,PT5M10S
9982,0ga1HlhTmOg,784748,5857,496,PT4M57S
9983,n_kGkGUAKRw,3122082,27127,2138,PT2M47S
9984,g2YZdwgTR8M,850968,9946,581,PT4M19S
9985,xnSbHaIG4j4,738262,7661,790,PT2M26S
9986,nKaaoPsJORY,326464,3756,264,PT2M26S
9987,miL6UxY5bnU,338547,3355,278,PT2M30S
9988,rDKs8PLy-8g,173056,1709,130,PT5M14S
9989,v7oRZI0b44c,473540,4553,224,PT2M14S
9990,8Qq1P6SmwAk,242634,1450,107,PT2M17S
9991,yq1cX1lAyQg,247958,3641,200,PT6M23S
9992,_RZ_IeMbKmk,221995,1963,82,PT2M3S
9993,8pbF0iIAer4,182618,1936,162,PT1M42S
9994,70iDoDAAfyQ,1665042,13093,975,PT4M18S
9995,9HJvbMhEb9Y,366414,5405,195,PT3M29S
9996,uU3OBhi6z5E,286849,3069,125,PT2M39S
9997,gIyPntS7h0w,3163014,27508,2469,PT8M1S
9998,MZj1bQtRNdk,2019483,14740,1725,PT6M59S
9999,H_EG745Begg,179000,2022,137,PT2M23S
10000,NI1Cedl2Suo,88630,1744,114,PT1M3S
10001,sPQRohAFCXs,107702,1079,37,PT3M7S
10002,lojb-a5VZK0,1710207,13657,1540,PT5M21S
10003,jYZPuji6Mk4,855966,7177,532,PT5M46S
10004,WVNB5RxPvzo,179575,1751,92,PT2M35S
10005,oSORU4-dOnc,526824,2887,243,PT3M54S
10006,xaolx61c7k4,213596,2037,206,PT5M54S
10007,NpCF7GXCtuM,998891,9608,1638,PT6M17S
10008,8tf5FFAXbDI,197826,3824,238,PT3M30S
10009,01zWy-oGAMc,551057,6380,243,PT5M23S
10010,kFgI51dLYFM,263803,2087,168,PT7M43S
10011,Wfhu5Gv6e8Y,510568,10415,575,PT2M33S
10012,TkNU7T2tHaY,161937,1990,108,PT3M37S
10013,TIq6tVwLTkg,199960,2849,261,PT1M49S
10014,90Go_4VI7tI,175548,3516,152,PT3M4S
10015,-i3E0b_wU18,4717614,39526,5459,PT3M14S
10016,zSO1T6AcAAA,253462,2362,219,PT4M53S
10017,YPQVI-7isn8,284401,3357,236,PT3M25S
10018,MsxXRPmYwCk,739485,7283,444,PT9M58S
10019,BeRBmiX6QRo,249918,2149,131,PT3M38S
10020,9hPgzptEMT4,1903087,13112,1497,PT6M17S
